County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
PHILADELPHIA,AN ZHAO,YUAN EAST RESTAURANT,19143,US,51**7869,Retail,02/28/2023,"1832 SOUTH 58TH STREET
PHILADELPHIA, PA 19143
(39.936045, -75.228879)"
SCHUYLKILL,DOLGENCORP LLC,DOLLAR GENERAL STORE # 19412,17960,US,54**7534,OTP Retail,02/28/2023,"1005 SUMMER VALLEY RD
NEW RINGGOLD, PA 17960
(40.683037, -76.014254)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #16852,16509,US,25**1999,Cig/OTP Retail,02/28/2023,"8214 PERRY HWY
ERIE, PA 16509
(42.06487, -80.035276)"
MONTGOMERY,ELLIOTS VENDING CO INC,DOWNINGTOWN VFW,19335-2232,US,46**3444,Vending,02/28/2023,"4601 W LINCOLN HWY STE 3
DOWNINGTOWN, PA 19335-2232
(39.998693, -75.727533)"
MONTGOMERY,ELLIOTS VENDING CO INC,HAZY,19053-2362,US,46**3444,Vending,02/28/2023,"1740 BRIDGETOWN PIKE STE 3
FEASTERVILLE TREVOSE, PA 19053-2362
(40.159719, -74.990021)"
MONTGOMERY,ELLIOTS VENDING CO INC,PIZZA PUB,18960,US,46**3444,Vending,02/28/2023,"1115 OLD RT 309
SELLERSVILLE, PA 18960
(40.397565, -75.331437)"
JEFFERSON,DOLGENCORP LLC,DOLLAR GENERAL STORE #8310,15851,US,33**6337,Cig/OTP Retail,02/28/2023,"8948 BIG RUN PRESCOTTVILLE RD
REYNOLDSVILLE, PA 15851
(41.08394, -78.868658)"
LAWRENCE,DOLGENCORP LLC,DOLLAR GENERAL STORE 20237,16101,US,37**0155,Cig/OTP Retail,02/28/2023,"813 N CROTON AVE
NEW CASTLE, PA 16101
(41.006285, -80.330244)"
BRADFORD,DANDY MINI MARTS INC,DANDY MINI MARTS #40,18817-7707,US,70**1027,Cig/OTP Retail,02/28/2023,"307 CHURCH ST
EAST SMITHFIELD, PA 18817-7707
(41.865722, -76.625574)"
PHILADELPHIA,I & S MINI MARKET INC,I AND S MINI MARKET INC,19131,US,51**2408,Cig/OTP Retail,02/28/2023,"5256 W JEFFERSON AVENUE
PHILADELPHIA, PA 19131
(39.980108, -75.227161)"
PHILADELPHIA,DOLGENCORP LLC,DOLLAR GENERAL #20221,19114,US,51**8596,OTP Retail,02/28/2023,"2417 WELSH ROAD
PHILADEPHIA, PA 19114
(40.07122, -75.032154)"
SUSQUEHANNA,DOLGENCORP LLC,DOLLAR GENERAL STORE #10084,18801-1354,US,58**6224,Cig/OTP Retail,02/28/2023,"469 S MAIN ST
MONTROSE, PA 18801-1354
(41.832558, -75.879195)"
LEHIGH,DOLGENCORP LLC,DOLLAR GENERAL STORE #466,18109-3128,US,39**5987,Cig/OTP Retail,02/28/2023,"1866 CATASAUQUA RD
ALLENTOWN, PA 18109-3128
(40.640805, -75.430589)"
BEDFORD,DOLGENCORP LLC,DOLLAR GENERAL #18655,15533,US,05**6468,Retail,02/28/2023,"16267 LINCOLN HWY
BREEZEWOOD, PA 15533
(39.999195, -78.244693)"
WASHINGTON,DOLGENCORP LLC,DOLLAR GENERAL STORE #15903,15340-1171,US,63**9734,Cig/OTP Retail,02/28/2023,"176 MAIN ST
HICKORY, PA 15340-1171
(40.296137, -80.32266)"
CLARION,DOLGENCORP LLC,DOLLAR GENERAL STORE #18318,16326,US,16**5680,OTP Retail,02/28/2023,"2337 ROUTE 157
FRYBURG, PA 16326"
BERKS,PRRC INC,PRICERITE OF READING,19601-1836,US,06**9065,Cig/OTP Retail,02/28/2023,"951 N 6TH STREET
READING, PA 19601-1836
(40.34971, -75.925485)"
CUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #17015,17015,US,21**2009,Cig/OTP Retail,02/28/2023,"100 E MAIN ST
CARISLE, PA 17015
(40.201897, -77.278261)"
YORK,DOLGENCORP LLC,DOLLAR GENERAL #18615,17356,US,67**7209,OTP Retail,02/28/2023,"11951 WINTERSTOWN ROAD
RED LION, PA 17356
(39.84246, -76.620554)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #7600,16510-2644,US,25**6251,Cig/OTP Retail,02/28/2023,"3785 ZIMMERMAN RD
ERIE, PA 16510-2644
(42.118016, -80.024704)"
SOMERSET,DOLGENCORP LLC,DOLLAR GENERAL STORE #18835,15558,US,56**6924,Retail,02/28/2023,"9178 MASON DIXON HWY
SALISBURY, PA 15558
(39.760486, -79.07586)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL STORE #2182,17545-2212,US,36**6031,Cig/OTP Retail,02/28/2023,"347 S MAIN ST
MANHEIM, PA 17545-2212
(40.157066, -76.387837)"
PHILADELPHIA,VESTURE GROUP LLC,SUNOCO A PLUS,19126,US,51**5727,OTP Retail,02/28/2023,"440 WEST CHELTENHAM
PHILADELPHIA, PA 19126
(40.054935, -75.125493)"
PHILADELPHIA,DOLGENCORP LLC,DOLLAR GENERAL #23131,19134,US,51**2775,OTP Retail,02/28/2023,"2101 E ALLEGHENY AVE
PHILADELPHIA, PA 19134
(39.992118, -75.109534)"
MONROE,SENECA DISTRIBUTIONS LLC,SENECA DISTRIBUTIONS LLC,18360,US,45**8310,Wholesale,02/28/2023,"1411 CHIPPERFIELD DR
STROUDSBURG, PA 18360
(40.996564, -75.225834)"
BEAVER,BFS FOODS INC,BFS FOODS INC #56,15001,US,70**4017,Cig/OTP Retail,02/28/2023,"2703 BROADHEAD ROAD
ALIQUIPPA, PA 15001"
SUSQUEHANNA,DOLGENCORP LLC,DOLLAR GENERAL STORE #18204,18834,US,58**5852,Retail,02/28/2023,"1350 MAIN ST
NEW MILFORD, PA 18834
(41.883803, -75.72742)"
CAMBRIA,DOLGENCORP LLC,DOLLAR GENERAL #18053,15952,US,11**4698,Retail,02/28/2023,"1375 FOREST HILLS DR
SALIX, PA 15952
(40.291076, -78.776882)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL STORE #15169,15237-2304,US,02**7855,Cig/OTP Retail,02/28/2023,"120 THREE DEGREE RD
PITTSBURGH, PA 15237-2304
(40.544335, -80.03304)"
WESTMORELAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #8024,15666-6333,US,65**6327,Cig/OTP Retail,02/28/2023,"818 CROSSROADS PLZ
MOUNT PLEASANT, PA 15666-6333
(40.123881, -79.554324)"
LAWRENCE,DOLGENCORP LLC,DOLLAR GENERAL STORE #17942,16101,US,37**7024,Retail,02/28/2023,"4029 ELLWOOD ROAD
NEW CASTLE, PA 16101
(40.9248, -80.263235)"
WESTMORELAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #7278,15658-6127,US,65**6240,Cig/OTP Retail,02/28/2023,"122 S FAIRFIELD ST STE 1
LIGONIER, PA 15658-6127
(40.243135, -79.239744)"
WESTMORELAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #3043,15626,US,65**6061,Cig/OTP Retail,02/28/2023,"430 ROUTE 22
DELMONT, PA 15626"
MERCER,DOLGENCORP LLC,DOLLAR GENERAL STORE 21289,16148,US,43**1568,Cig/OTP Retail,02/28/2023,"326 N BUHL FARM DRIVE
HERMITAGE, PA 16148
(41.237466, -80.471522)"
ERIE,QUAD K HOLDINGS INCORPORATED,TIGHTWAD TOBACCO OF ERIE,16508-2534,US,25**2995,Cig/OTP Retail,02/28/2023,"3518 LIBERTY ST
ERIE, PA 16508-2534
(42.098044, -80.085582)"
GREENE,DOLGENCORP LLC,DOLLAR GENERAL STORE #13148,15357-1163,US,30**6405,Cig/OTP Retail,02/28/2023,"968 N EIGHTY EIGHT RD
RICES LANDING, PA 15357-1163
(39.941145, -80.012811)"
LUZERNE,DOLGENCORP LLC,DOLLAR GENERAL STORE #9423,18708-1125,US,40**6201,Cig/OTP Retail,02/28/2023,"1900 N MEMORIAL HWY STE 10
SHAVERTOWN, PA 18708-1125"
CLINTON,PUFF SUPER VALUE INC,PUFF SUPER VALUE INC,17751-8805,US,18**2107,Cig/OTP Wholesaler,02/28/2023,"7936 NITTANY VALLEY DR
MILL HALL, PA 17751-8805
(41.086458, -77.479555)"
LYCOMING,ROLES AMUSEMENT COMPANY LP,ROLES AMUSEMENT CO LP,17756-8120,US,41**2867,Wholesale,02/28/2023,"892 JOHN BRADY DR
MUNCY, PA 17756-8120
(41.228443, -76.806649)"
WAYNE,DOLGENCORP LLC,DOLLAR GENERAL STORE #247,15419-1048,US,64**5978,Cig/OTP Retail,02/28/2023,"201 WOOD ST
CALIFORNIA, PA 15419-1048
(40.067317, -79.889832)"
MONTGOMERY,ELLIOTS VENDING CO INC,E S SPORTS BAR,18974,US,46**3444,Vending,02/28/2023,"285 E COUNTY LINE ROAD
WARMINSTER, PA 18974
(40.180101, -75.086144)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL STORE #2203,17552-1121,US,36**6034,Cig/OTP Retail,02/28/2023,"553 W MAIN ST
MOUNT JOY, PA 17552-1121
(40.113238, -76.517365)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE #07329,17350,US,01**6242,Cig/OTP Retail,02/28/2023,"3170 CARLISLE PIKE
NEW OXFORD, PA 17350
(39.872711, -77.028481)"
SOMERSET,DOLGENCORP LLC,DOLLAR GENERAL STORE #2039,15926-1240,US,56**6024,Cig/OTP Retail,02/28/2023,"645 MAIN ST
CENTRAL CITY, PA 15926-1240
(40.111111, -78.803075)"
CLARION,DOLGENCORP LLC,DOLLAR GENERAL STORE #18851,16254,US,16**7021,Retail,02/28/2023,"10208 ROUTE 322
SHIPPENVILLE, PA 16254
(41.243275, -79.427967)"
DAUPHIN,DOLGENCORP LLC,DOLLAR GENERAL STORE #7481,17104-2155,US,22**6248,Cig/OTP Retail,02/28/2023,"509 S 29TH ST
HARRISBURG, PA 17104-2155
(40.266615, -76.841176)"
NORTHAMPTON,"NEFF DRUGS 22, LLC",NEFF DRUGS 22 LLC,18966-2626,US,48**7626,Cig/OTP Retail,02/28/2023,"1464 BUCK RD
HOLLAND, PA 18966-2626
(40.2036, -74.955965)"
BRADFORD,DOLGENCORP LLC,DOLLAR GENERAL STORE 21642,18814,US,08**2193,Cig/OTP Retail,02/28/2023,"16794 PA ROUTE 6
BURLINGTON, PA 18814
(41.780242, -76.606537)"
MONTGOMERY,ELLIOTS VENDING CO INC,DAY DREAMS,19135-2921,US,46**3444,Vending,02/28/2023,"5200 UNRUH AVE STE 3
PHILADELPHIA, PA 19135-2921
(40.017521, -75.040787)"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE #21538,15431,US,26**2089,Cig/OTP Retail,02/28/2023,"1722 UNIVERSITY DRIVE
DUNBAR, PA 15431
(39.971591, -79.642059)"
SNYDER,DOLGENCORP LLC,DOLLAR GENERAL STORE 21649,17841,US,55**2480,Cig/OTP Retail,02/28/2023,"23 PINE CREST RD
MCCLURE, PA 17841
(40.70764, -77.325526)"
BLAIR,DOLGENCORP LLC,DOLLAR GENERAL STORE #1931,16673-1326,US,07**6021,Cig/OTP Retail,02/28/2023,"910 E MAIN ST
ROARING SPRING, PA 16673-1326
(40.335965, -78.391589)"
BLAIR,PUFF SUPER VALUE INC,PUFF SUPER VALUE 04,16601-6106,US,07**5180,Cig/OTP Retail,02/28/2023,"706 N 4TH AVE
ALTOONA, PA 16601-6106
(40.538509, -78.381272)"
INDIANA,DOLGENCORP LLC,DOLLAR GENERAL STORE #15390,16246,US,32**8831,Cig/OTP Retail,02/28/2023,"244 MAIN STREET
PLUMVILLE, PA 16246
(41.251929, -79.465226)"
PHILADELPHIA,VINE STOP & SHOP LLC,VINE STOP & SHOP,19139,US,51**2078,Cig/OTP Retail,02/28/2023,"6152 VINE ST
PHILADELPHIA, PA 19139
(39.967058, -75.24365)"
LEHIGH,SINGHS BAR & GRILL INC,SINGHS BAR & GRILL INC,18102,US,39**3776,Cig/OTP Retail,02/28/2023,"448 N 9TH STREET
ALLENTOWN, PA 18102
(40.608082, -75.478713)"
LYCOMING,DOLGENCORP LLC,DOLLAR GENERAL STORE #14961,17752,US,41**8429,Cig/OTP Retail,02/28/2023,"2006 STATE ROUTE 54
MONTGOMERY, PA 17752
(41.18162, -76.877498)"
CUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL #17327,17257,US,21**4358,OTP Retail,02/28/2023,"1084 ORRSTOWN ROAD
SHIPPENSBURG, PA 17257
(40.052208, -77.553165)"
DELAWARE,DOLGENCORP LLC,DOLLAR GENERAL STORE #19282,19082,US,23**4739,OTP Retail,02/28/2023,"9 SOUTH 69TH STREET
UPPER DARBY, PA 19082
(39.961185, -75.258936)"
YORK,BIG WASH INC,BIG WASH INC,17403,US,67**4988,Retail,02/28/2023,"200 SOUTH QUEEN ST
YORK, PA 17403
(39.960661, -76.722311)"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE #7139,15442-1105,US,26**6232,Cig/OTP Retail,02/28/2023,"115 ROBERTS RD
GRINDSTONE, PA 15442-1105
(40.012839, -79.866203)"
MONTGOMERY,ELLIOTS VENDING CO INC,GALWAY PUB,19082-4811,US,46**3444,Vending,02/28/2023,"598 LONG LN STE 3
UPPER DARBY, PA 19082-4811
(39.955621, -75.264156)"
MONROE,SENECA DISTRIBUTIONS LLC,SENECA DISTRIBUTIONS LLC,18360,US,45**8311,OTP Wholesale,02/28/2023,"1411 CHIPPERFIELD DR
STROUDSBURG, PA 18360
(40.996564, -75.225834)"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE #7065,15401-2439,US,26**6226,Cig/OTP Retail,02/28/2023,"474 N GALLATIN AVE
UNIONTOWN, PA 15401-2439
(39.913984, -79.709229)"
PHILADELPHIA,"BEER HUT NORTHEAST, LLC",BEER HUT NORTHEAST LLC,19115,US,51**9244,Retail,02/28/2023,"9911 NORTHEAST AVENUE
PHILADELPHIA, PA 19115
(40.101003, -75.028606)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL STORE # 16238,17601,US,36**2754,Retail,02/28/2023,"3510 MARIETTA AVE
LANCASTER, PA 17601
(40.062857, -76.429164)"
GREENE,DOLGENCORP LLC,DOLLAR GENERAL #18478,15370,US,30**7298,OTP Retail,02/28/2023,"3414 W ROY E. FURMAN HWY
WAYNESBURG, PA 15370
(39.880413, -80.263456)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL STORE #220,17566,US,36**5975,Cig/OTP Retail,02/28/2023,"17 E STATE ST
QUARRYVILLE, PA 17566
(39.897486, -76.162597)"
BEDFORD,DOLGENCORP LLC,DOLLAR GENERAL STORE 20207,15554,US,05**0105,Cig/OTP Retail,02/28/2023,"369 QUAKER VALLEY RD
NEW PARIS, PA 15554
(40.098144, -78.533119)"
WARREN,DOLGENCORP LLC,DOLLAR GENERAL STORE #12982,16347,US,62**6400,Cig/OTP Retail,02/28/2023,"245 CRARY AVE
SHEFFIELD, PA 16347
(41.7034, -79.030839)"
WASHINGTON,DOLGENCORP LLC,DOLLAR GENERAL STORE #10354,15301-6067,US,63**6287,Cig/OTP Retail,02/28/2023,"935 HENDERSON AVE STE 103
WASHINGTON, PA 15301-6067
(40.199849, -80.27118)"
CAMERON,DOLGENCORP LLC,DOLLAR GENERAL STORE #504,15834-1519,US,12**5990,Cig/OTP Retail,02/28/2023,"209 SIZERVILLE RD
EMPORIUM, PA 15834-1519
(41.510262, -78.219497)"
CAMBRIA,PUFF SUPER VALUE INC,PUFF SUPER VALUE 19,15942-5854,US,11**5186,Cig/OTP Retail,02/28/2023,"137 ADAMS AVE
MINERAL POINT, PA 15942-5854
(40.404864, -78.855669)"
BEAVER,DOLGENCORP LLC,DOLLAR GENERAL #16543,16115,US,04**4406,Retail,02/28/2023,"3463 CONSTITUTION BLVD
DARLINGTON, PA 16115
(40.805199, -80.447095)"
LYCOMING,DOLGENCORP LLC,DOLLAR GENERAL STORE #9598,17756-1136,US,41**6211,Cig/OTP Retail,02/28/2023,"9 N WASHINGTON ST STE 4
MUNCY, PA 17756-1136
(41.206169, -76.784829)"
CARBON,DOLGENCORP LLC,DOLLAR GENERAL STORE 20551,18235,US,13**0987,Cig/OTP Retail,02/28/2023,"1478 W LIZARD CREEK RD
LEHIGHTON, PA 18235
(40.773354, -75.73696)"
CLARION,DOLGENCORP LLC,DOLLAR GENERAL STORE #8395,16248-3348,US,16**6344,Cig/OTP Retail,02/28/2023,"7376 ROUTE 68
RIMERSBURG, PA 16248-3348
(41.031568, -79.51181)"
BLAIR,DOLGENCORP LLC,DOLLAR GENERAL STORE #4058,16625-8247,US,07**6086,Cig/OTP Retail,02/28/2023,"12792 DUNNINGS HWY
CLAYSBURG, PA 16625-8247
(40.281135, -78.458346)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #19584,16509,US,25**9146,Retail,02/28/2023,"8948 WATTSBURG RD
ERIE, PA 16509
(42.072126, -79.983575)"
CUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #8418,17241-9001,US,21**6347,Cig/OTP Retail,02/28/2023,"1 MILL RD
NEWVILLE, PA 17241-9001
(40.177614, -77.389355)"
SUSQUEHANNA,DOLGENCORP LLC,DOLLAR GENERAL STORE #18204,18834,US,58**5684,OTP Retail,02/28/2023,"1350 MAIN STREET
NEW MILFORD, PA 18834
(41.883803, -75.72742)"
ALLEGHENY,WAGNERS MARKET INC,WAGNERS MARKET INC,15044,US,02**0015,Cig/OTP Retail,02/28/2023,"4978 MIDDLE RD
GIBSONIA, PA 15044
(40.606148, -79.925703)"
PERRY,DOLGENCORP LLC,DOLLAR GENERAL #19690,17020,US,50**8274,OTP Retail,02/28/2023,"325 NEW BLOOMFIELD ROAD
DUNCANNON BOROUGH, PA 17020
(40.391491, -77.043022)"
BRADFORD,DANDY MINI MARTS INC,DANDY MINI MART #4,18848-1613,US,70**1004,Cig/OTP Retail,02/28/2023,"625 MAIN ST
TOWANDA, PA 18848-1613
(41.763676, -76.443063)"
LAWRENCE,DOLGENCORP LLC,DOLLAR GENERAL STORE #19677,16101,US,37**8824,OTP Retail,02/28/2023,"3409 PERRY HWY
NEW CASTLE, PA 16101
(41.028091, -80.190818)"
BLAIR,PUFF SUPER VALUE INC,PUFF SUPER VALUE 07,16617-1305,US,07**5182,Cig/OTP Retail,02/28/2023,"24 MAIN ST STE B
BELLWOOD, PA 16617-1305
(40.595002, -78.336222)"
MONTGOMERY,ELLIOTS VENDING CO INC,LITTLE PETES,19130-3010,US,46**3444,Vending,02/28/2023,"2401 PENNSYLVANIA AVE STE 3
PHILADELPHIA, PA 19130-3010
(39.965873, -75.177789)"
LAWRENCE,BFS FOODS INC,BFS FOODS INC #57,16101-6201,US,70**4018,Cig/OTP Retail,02/28/2023,"2505 ELLWOOD RD
NEW CASTLE, PA 16101-6201
(40.97028, -80.313167)"
CUMBERLAND,UNFI DISTRIBUTION COMPANY LLC,UNFI DC CARLISLE,17015,US,21**8364,OTP Wholesale,02/28/2023,"192 KOST RD
CARLISLE, PA 17015
(40.224152, -77.092247)"
PHILADELPHIA,HEROINA GUERRERO,HIGUEYANO MINI MARKET,19140,US,51**5501,Cig/OTP Retail,02/28/2023,"426 W CAYUGA STREET
PHILADELPHIA, PA 19140
(40.017974, -75.133468)"
LYCOMING,DOLGENCORP LLC,DOLLAR GENERAL STORE #16223,17740,US,41**0292,Cig/OTP Retail,02/28/2023,"53 CARL W KEPHART BLVD
JERSEY SHORE, PA 17740"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE #13619,15401-6555,US,26**6420,Cig/OTP Retail,02/28/2023,"1137 NATIONAL PIKE # 40
UNIONTOWN, PA 15401-6555
(39.880642, -79.704343)"
CAMBRIA,DOLGENCORP LLC,DOLLAR GENERAL STORE 21147,15956,US,11**1564,Cig/OTP Retail,02/28/2023,"111 NELSON RD
SOUTH FORK, PA 15956
(40.371529, -78.766118)"
PHILADELPHIA,TOP PETROLEUM INC,TOP PETROLEUM INC,19132-1131,US,51**0693,Retail,02/28/2023,"3130 W HUNTING PARK AVE
PHILADELPHIA, PA 19132-1131
(40.003891, -75.180796)"
HUNTINGDON,DOLGENCORP LLC,DOLLAR GENERAL STORE 20307,16652,US,31**0101,Cig/OTP Retail,02/28/2023,"12105 WILLIAM PENN HWY
HUNTINGDON, PA 16652
(40.443396, -77.944758)"
LAWRENCE,DOLGENCORP LLC,DOLLAR GENERAL STORE #2232,16117-1855,US,37**6036,Cig/OTP Retail,02/28/2023,"1221 LAWRENCE AVE
ELLWOOD CITY, PA 16117-1855
(40.858286, -80.300175)"
ARMSTRONG,DOLGENCORP LLC,DOLLAR GENERAL #18207,15736,US,03**4949,Retail,02/28/2023,"11268 US ROUTE 4220
ELDERTON, PA 15736"
HUNTINGDON,DOLGENCORP LLC,DOLLAR GENERAL STORE #9925,16652-1837,US,31**6217,Cig/OTP Retail,02/28/2023,"912 MOORE ST
HUNTINGDON, PA 16652-1837
(40.489363, -78.014711)"
WESTMORELAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #10729,15683-1725,US,65**6295,Cig/OTP Retail,02/28/2023,"412 PITTSBURGH ST
SCOTTDALE, PA 15683-1725
(40.102031, -79.591137)"
WASHINGTON,DOLGENCORP LLC,DOLLAR GENERAL # 17257,15301,US,63**2719,OTP Retail,02/28/2023,"2180 PARK AVE
WASHINGTON, PA 15301
(40.131613, -80.284347)"
DELAWARE,YEON KIM,H & J MARKET,19082,US,23**1665,Cig/OTP Retail,02/28/2023,"6934 MARKET ST
UPPER DARBY, PA 19082
(39.961772, -75.260012)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL #18076,16038,US,10**4847,Retail,02/28/2023,"5537 PITTSBURGH RD
HARRISVILLE, PA 16038
(41.195657, -79.975267)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL STORE #2758,16001-4902,US,10**6052,Cig/OTP Retail,02/28/2023,"119 N MAIN ST
BUTLER, PA 16001-4902
(40.861527, -79.895233)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #10797,16438-1503,US,25**6297,Cig/OTP Retail,02/28/2023,"16329 ROUTE 8
UNION CITY, PA 16438-1503
(41.889562, -79.847245)"
LYCOMING,ROLES AMUSEMENT COMPANY LP,ROLES AMUSEMENT CO LP,17756-8120,US,41**7762,Vending,02/28/2023,"892 JOHN BRADY DR
MUNCY, PA 17756-8120
(41.228443, -76.806649)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL STORE #18160,16002,US,10**5782,OTP Retail,02/28/2023,"367 FREEPORT ROAD
BUTLER, PA 16002
(40.818585, -79.849656)"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE #15407,15437-1341,US,26**8739,Cig/OTP Retail,02/28/2023,"ATTN TAX DEPT
FARMINGTON, PA 15437-1341"
MCKEAN,DOLGENCORP LLC,DOLLAR GENERAL #18692,16735,US,42**6471,Retail,02/28/2023,"8990 ROUTE 6
KANE, PA 16735
(41.709877, -78.693162)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL STORE #3606,15122-3915,US,02**6075,Cig/OTP Retail,02/28/2023,"1830 PENNSYLVANIA AVE
WEST MIFFLIN, PA 15122-3915
(40.362094, -79.862751)"
CUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL #17327,17257,US,21**4405,Retail,02/28/2023,"1084 ORRSTOWN RD
SHIPPENSBURG, PA 17257
(40.052208, -77.553165)"
ARMSTRONG,DOLGENCORP LLC,DOLLAR GENERAL #18207,15736,US,03**4971,OTP Retail,02/28/2023,"11268 US ROUTE 422
ELDERTON, PA 15736
(40.696164, -79.344546)"
BUTLER,NATURAL HEALTH OF BUTLER,CBD STORE,16001,US,10**4531,OTP Retail,02/28/2023,"616 MORAINE POINT PLAZA, SPACE A-8
BUTLER, PA 16001
(40.874936, -79.951345)"
MONROE,DOLGENCORP LLC,DOLLAR GENERAL STORE # 15957,18333,US,45**9848,Cig/OTP Retail,02/28/2023,"655 INTERCHANGE RD
KRESGEVILLE, PA 18333
(40.902383, -75.490281)"
YORK,DOLGENCORP LLC,DOLLAR GENERAL STORE #3569,17331-4130,US,67**6073,Cig/OTP Retail,02/28/2023,"820 BALTIMORE ST
HANOVER, PA 17331-4130
(39.787398, -76.969002)"
CAMBRIA,DOLGENCORP LLC,DOLLAR GENERAL STORE #2550,15946-1715,US,11**6045,Cig/OTP Retail,02/28/2023,"700 MAIN ST
PORTAGE, PA 15946-1715
(40.386329, -78.672941)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL STORE #3322,16001-2485,US,10**6066,Cig/OTP Retail,02/28/2023,"295 BUTLER CMNS
BUTLER, PA 16001-2485
(40.876836, -79.94098)"
LACKAWANNA,SHREE GANESHA 428 LLC,SHREE GANESHA 428 LLC,18503,US,35**5513,Cig/OTP Retail,02/28/2023,"428 BIDEN ST
SCRANTON, PA 18503"
ELK,NICOLL HEARST,HIGHLAND HOTEL,16735,US,24**1066,Retail,02/28/2023,"13043 ROUTE 948
KANE, PA 16735
(41.560246, -78.850236)"
LEHIGH,NATIONAL TOBACCO CO LP,KEN SMITH,18103,US,39**7669,OTP Retail Itinerant,02/28/2023,"1090 PATRICIA DRIVE
ALLENTOWN, PA 18103
(40.57269, -75.525156)"
MERCER,DOLGENCORP LLC,DOLLAR GENERAL STORE #8316,16146-3330,US,43**6339,Cig/OTP Retail,02/28/2023,"871 E STATE ST
SHARON, PA 16146-3330
(41.233033, -80.492737)"
CLEARFIELD,DOLGENCORP LLC,DOLLAR GENERAL STORE #4935,16833-1124,US,17**6123,Cig/OTP Retail,02/28/2023,"500 STATE ST
CURWENSVILLE, PA 16833-1124
(40.976055, -78.527294)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #10312,16412-2173,US,25**6285,Cig/OTP Retail,02/28/2023,"220 W PLUM ST STE 800
EDINBORO, PA 16412-2173
(41.876177, -80.134768)"
PHILADELPHIA,DOLGENCORP LLC,DOLLAR GENERAL STORE #12067,19140,US,51**6377,Cig/OTP Retail,02/28/2023,"1240 EAST ERIE AVE
PHILADELPHIA, PA 19140
(40.005568, -75.104488)"
BRADFORD,DANDY MINI MARTS INC,DANDY MINI MART #18,18840-2005,US,70**1012,Cig/OTP Retail,02/28/2023,"121 S ELMER AVE
SAYRE, PA 18840-2005
(41.980928, -76.516904)"
ADAMS,DOLGENCORP LLC,DOLLAR GENERAL STORE 551,17325-1724,US,01**5992,Cig/OTP Retail,02/28/2023,"2 SPRINGS AVE
GETTYSBURG, PA 17325-1724
(39.830907, -77.237183)"
LACKAWANNA,DEFAZIO AMUSEMENT COMPANY INC,PENALTY BOX,18507-1816,US,35**3214,Vending,02/28/2023,"PITTSTON AVENUE
SCRANTON, PA 18507-1816"
BERKS,DOLGENCORP LLC,DOLLAR GENERAL STORE #10271,19562-1728,US,06**6282,Cig/OTP Retail,02/28/2023,"330 W WEIS ST
TOPTON, PA 19562-1728
(40.499083, -75.705398)"
LAWRENCE,HAVANA CIGAR SHOP INC,AVALON FIELD CLUB AT NEW CASTLE,16105,US,37**9671,OTP Retail,02/28/2023,"511 COUNTRY CLUB DRIVE
NEW CASTLE, PA 16105
(41.057542, -80.363283)"
DELAWARE,DOLGENCORP LLC,DOLLAR GENERAL # 18038,19032,US,23**7972,Retail,02/28/2023,"1871 DELMAR DRIVE
FOLCROFT, PA 19032
(39.892123, -75.282784)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL STORE #10277,15216-1810,US,02**6283,Cig/OTP Retail,02/28/2023,"1695 MCFARLAND RD
PITTSBURGH, PA 15216-1810
(40.396198, -80.046378)"
