"ID","age","sex","ethnicity","ethnic.target","target.type","target","sympathy","average.sympathy","c.sympathy","c.average.sympathy","warmth"
2699519421,27,"male","Black","East Asian","outgroup",1,2,2.28571428571429,-0.285714285714286,-4.27061556329849,6
2703252355,19,"male","South Asian","East Asian","outgroup",1,10,9.28571428571429,0.714285714285714,2.72938443670151,9
2704910121,16,"male","South Asian","East Asian","outgroup",1,11,10,1,3.44367015098722,10
2707212945,22,"female","Arabic","East Asian","outgroup",1,9,8.71428571428571,0.285714285714286,2.15795586527294,9
2715291121,22,"female","South Asian","East Asian","outgroup",1,10,9.85714285714286,0.142857142857142,3.30081300813008,6
2723401015,65,"male","White","East Asian","outgroup",1,9,8,1,1.44367015098722,9
2725041058,28,"female","Black","East Asian","outgroup",1,5,5.33333333333333,-0.333333333333333,-1.22299651567944,6
2726742898,17,"female","East Asian","East Asian","ingroup",-1,7,7.42857142857143,-0.428571428571429,0.872241579558653,10
2726811272,23,"male","White","East Asian","outgroup",1,5,6.28571428571429,-1.28571428571429,-0.27061556329849,5
2726822900,21,"male","South Asian","East Asian","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2727418770,21,"male","White","East Asian","outgroup",1,6,6.71428571428571,-0.714285714285714,0.157955865272939,6
2727425179,18,"female","Black","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,10
2728025456,35,"female","White","East Asian","outgroup",1,5,4.85714285714286,0.142857142857143,-1.69918699186992,6
2728049492,25,"female","East Asian","East Asian","ingroup",-1,8,8,0,1.44367015098722,9
2728062356,48,"female","White","East Asian","outgroup",1,6,6.57142857142857,-0.571428571428571,0.0150987224157957,6
2728503749,44,"male","White","East Asian","outgroup",1,1,1.85714285714286,-0.857142857142857,-4.69918699186992,8
2729554736,21,"female","White","East Asian","outgroup",1,3,6.14285714285714,-3.14285714285714,-0.413472706155632,5
2729753307,19,"female","East Asian","East Asian","ingroup",-1,10,7.28571428571429,2.71428571428571,0.72938443670151,9
2729825008,35,"female","East Asian","East Asian","ingroup",-1,9,6.85714285714286,2.14285714285714,0.300813008130081,10
2731364880,18,"female","South Asian","East Asian","outgroup",1,10,9,1,2.44367015098722,10
2731379974,18,"female","South Asian","East Asian","outgroup",1,3,5.85714285714286,-2.85714285714286,-0.699186991869919,6
2731389812,19,"male","South Asian","East Asian","outgroup",1,8,8.14285714285714,-0.142857142857142,1.58652729384437,9
2731396843,24,"female","South Asian","East Asian","outgroup",1,1,3.42857142857143,-2.42857142857143,-3.12775842044135,3
2731427023,29,"female","East Asian","East Asian","ingroup",-1,8,7.57142857142857,0.428571428571429,1.0150987224158,6
2731433398,23,"female","South Asian","East Asian","outgroup",1,4,6.85714285714286,-2.85714285714286,0.300813008130081,6
2731438695,16,"female","East Asian","East Asian","ingroup",-1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,6
2731445587,26,"female","East Asian","East Asian","ingroup",-1,9,8,1,1.44367015098722,9
2731472699,23,"female","East Asian","East Asian","ingroup",-1,9,8.42857142857143,0.571428571428571,1.87224157955865,9
2731509146,19,"male","White","East Asian","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2731550324,21,"male","East Asian","East Asian","ingroup",-1,9,8.85714285714286,0.142857142857142,2.30081300813008,7
2731561185,21,"male","White","East Asian","outgroup",1,7,7.85714285714286,-0.857142857142857,1.30081300813008,7
2731563337,22,"female","Arabic","East Asian","outgroup",1,10,9.57142857142857,0.428571428571429,3.0150987224158,11
2733024346,36,"female","White","East Asian","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,6
2733222546,21,"male","East Asian","East Asian","ingroup",-1,8,7.14285714285714,0.857142857142857,0.586527293844368,11
2733286772,20,"female","East Asian","East Asian","ingroup",-1,6,5.28571428571429,0.714285714285714,-1.27061556329849,11
2735012564,20,"male","Latino","East Asian","outgroup",1,8,8.28571428571429,-0.285714285714286,1.72938443670151,8
2735186617,19,"female","East Asian","East Asian","ingroup",-1,8,5.28571428571429,2.71428571428571,-1.27061556329849,10
2737841082,22,"female","White","East Asian","outgroup",1,6,5.57142857142857,0.428571428571429,-0.984901277584204,6
2737850935,22,"female","Black","East Asian","outgroup",1,7,8.42857142857143,-1.42857142857143,1.87224157955865,6
2737868788,19,"male","East Asian","East Asian","ingroup",-1,10,6,4,-0.556329849012775,11
2737911619,19,"female","East Asian","East Asian","ingroup",-1,2,3.14285714285714,-1.14285714285714,-3.41347270615563,8
2738069387,19,"male","East Asian","East Asian","ingroup",-1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2739501853,21,"male","South Asian","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2739533766,19,"female","East Asian","East Asian","ingroup",-1,9,8.57142857142857,0.428571428571429,2.0150987224158,6
2739542601,19,"female","East Asian","East Asian","ingroup",-1,10,9.28571428571429,0.714285714285714,2.72938443670151,9
2739701069,18,"female","East Asian","East Asian","ingroup",-1,3,5.85714285714286,-2.85714285714286,-0.699186991869919,8
2741319517,21,"female","White","East Asian","outgroup",1,8,5.71428571428571,2.28571428571429,-0.842044134727061,10
2741389448,19,"female","East Asian","East Asian","ingroup",-1,11,7.28571428571429,3.71428571428571,0.72938443670151,6
2741543439,26,"female","White","East Asian","outgroup",1,4,5.83333333333333,-1.83333333333333,-0.722996515679442,7
2741546681,65,"female","White","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2741590202,18,"female","East Asian","East Asian","ingroup",-1,11,7.71428571428571,3.28571428571429,1.15795586527294,9
2743500875,21,"male","South Asian","East Asian","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2744767937,50,"female","Black","East Asian","outgroup",1,1,3.42857142857143,-2.42857142857143,-3.12775842044135,2
2744823499,28,"female","East Asian","East Asian","ingroup",-1,6,7,-1,0.443670150987225,6
2744855453,17,"male","Latino","East Asian","outgroup",1,3,4.28571428571429,-1.28571428571429,-2.27061556329849,6
2744942407,31,"female","Latino","East Asian","outgroup",1,9,7.85714285714286,1.14285714285714,1.30081300813008,6
2745015201,63,"female","White","East Asian","outgroup",1,1,2.57142857142857,-1.57142857142857,-3.9849012775842,1
2745022431,24,"female","White","East Asian","outgroup",1,2,3,-1,-3.55632984901278,6
2745279001,20,"female","East Asian","East Asian","ingroup",-1,4,4.57142857142857,-0.571428571428571,-1.9849012775842,10
2746098895,19,"male","South Asian","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2746374389,18,"female","East Asian","East Asian","ingroup",-1,3,3,0,-3.55632984901278,7
2746442525,22,"female","East Asian","East Asian","ingroup",-1,9,6.28571428571429,2.71428571428571,-0.27061556329849,8
2746457180,21,"female","East Asian","East Asian","ingroup",-1,9,7.85714285714286,1.14285714285714,1.30081300813008,8
2746528563,20,"female","East Asian","East Asian","ingroup",-1,6,5.71428571428571,0.285714285714286,-0.842044134727061,10
2746586818,18,"female","East Asian","East Asian","ingroup",-1,11,6.71428571428571,4.28571428571429,0.157955865272939,9
2746655246,24,"male","East Asian","East Asian","ingroup",-1,11,10,1,3.44367015098722,11
2746865264,17,"female","East Asian","East Asian","ingroup",-1,10,6.71428571428571,3.28571428571429,0.157955865272939,8
2747449841,18,"male","South Asian","East Asian","outgroup",1,1,1,0,-5.55632984901278,6
2747495274,23,"female","East Asian","East Asian","ingroup",-1,1,3,-2,-3.55632984901278,11
2747994824,21,"female","White","East Asian","outgroup",1,11,8.28571428571429,2.71428571428571,1.72938443670151,11
2749838816,25,"female","Black","East Asian","outgroup",1,7,6.42857142857143,0.571428571428571,-0.127758420441347,6
2749856349,28,"female","White","East Asian","outgroup",1,6,7.14285714285714,-1.14285714285714,0.586527293844368,6
2749863392,22,"female","White","East Asian","outgroup",1,9,8,1,1.44367015098722,6
2749921471,20,"female","East Asian","East Asian","ingroup",-1,8,2,6,-4.55632984901278,8
2751476596,23,"male","White","East Asian","outgroup",1,6,6.57142857142857,-0.571428571428571,0.0150987224157957,7
2753205209,24,"male","East Asian","East Asian","ingroup",-1,11,7.42857142857143,3.57142857142857,0.872241579558653,6
2753504822,16,"female","East Asian","East Asian","ingroup",-1,6,5.71428571428571,0.285714285714286,-0.842044134727061,11
2753514709,23,"male","White","East Asian","outgroup",1,5,6.42857142857143,-1.42857142857143,-0.127758420441347,2
2753515099,29,"female","White","East Asian","outgroup",1,1,4.42857142857143,-3.42857142857143,-2.12775842044135,6
2753524300,18,"male","Arabic","East Asian","outgroup",1,1,1.85714285714286,-0.857142857142857,-4.69918699186992,6
2753544928,20,"female","Black","East Asian","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,11
2753567677,18,"female","White","East Asian","outgroup",1,5,7.28571428571429,-2.28571428571429,0.72938443670151,7
2753605913,16,"female","South Asian","East Asian","outgroup",1,6,5.14285714285714,0.857142857142857,-1.41347270615563,6
2753654298,19,"male","East Asian","East Asian","ingroup",-1,6,2,4,-4.55632984901278,8
2753661311,41,"male","White","East Asian","outgroup",1,6,6.42857142857143,-0.428571428571429,-0.127758420441347,8
2753768820,42,"female","South Asian","East Asian","outgroup",1,6,7.42857142857143,-1.42857142857143,0.872241579558653,6
2753810645,50,"male","South Asian","East Asian","outgroup",1,7,6.85714285714286,0.142857142857143,0.300813008130081,6
2753827200,22,"male","White","East Asian","outgroup",1,1,2.28571428571429,-1.28571428571429,-4.27061556329849,9
2754359232,20,"female","White","East Asian","outgroup",1,8,8,0,1.44367015098722,9
2755506694,24,"female","Black","East Asian","outgroup",1,6,6.71428571428571,-0.714285714285714,0.157955865272939,6
2755546167,18,"male","Latino","East Asian","outgroup",1,6,6,0,-0.556329849012775,6
2755588428,19,"female","White","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2755609271,19,"male","South Asian","East Asian","outgroup",1,5,5.57142857142857,-0.571428571428571,-0.984901277584204,6
2755634042,23,"female","East Asian","East Asian","ingroup",-1,6,5.71428571428571,0.285714285714286,-0.842044134727061,11
2755655870,17,"female","South Asian","East Asian","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2755709013,22,"male","East Asian","East Asian","ingroup",-1,5,6.14285714285714,-1.14285714285714,-0.413472706155632,10
2757142589,31,"female","East Asian","East Asian","ingroup",-1,11,6.57142857142857,4.42857142857143,0.0150987224157957,11
2757206379,26,"male","South Asian","East Asian","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,11
2757231225,40,"male","White","East Asian","outgroup",1,10,9.28571428571429,0.714285714285714,2.72938443670151,11
2757238338,45,"female","East Asian","East Asian","ingroup",-1,8,4.42857142857143,3.57142857142857,-2.12775842044135,9
2757303829,16,"male","South Asian","East Asian","outgroup",1,1,7.85714285714286,-6.85714285714286,1.30081300813008,3
2758719455,21,"male","South Asian","East Asian","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,7
2758768610,19,"male","East Asian","East Asian","ingroup",-1,1,1.71428571428571,-0.714285714285714,-4.84204413472706,10
2758777083,20,"male","East Asian","East Asian","ingroup",-1,7,5.14285714285714,1.85714285714286,-1.41347270615563,8
2760455783,19,"male","South Asian","East Asian","outgroup",1,10,5.42857142857143,4.57142857142857,-1.12775842044135,1
2760503570,21,"female","South Asian","East Asian","outgroup",1,3,5.14285714285714,-2.14285714285714,-1.41347270615563,3
2760511514,21,"female","East Asian","East Asian","ingroup",-1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,7
2760562563,25,"female","East Asian","East Asian","ingroup",-1,8,5.85714285714286,2.14285714285714,-0.699186991869919,6
2760583748,40,"male","White","East Asian","outgroup",1,1,2.42857142857143,-1.42857142857143,-4.12775842044135,6
2762539207,29,"male","White","East Asian","outgroup",1,9,7.28571428571429,1.71428571428571,0.72938443670151,6
2763078934,75,"male","White","East Asian","outgroup",1,5,5.85714285714286,-0.857142857142857,-0.699186991869919,6
2764234066,61,"female","White","East Asian","outgroup",1,6,6,0,-0.556329849012775,6
2764282283,19,"male","South Asian","East Asian","outgroup",1,8,7.57142857142857,0.428571428571429,1.0150987224158,11
2764386179,25,"male","Arabic","East Asian","outgroup",1,1,2,-1,-4.55632984901278,1
2766047811,18,"female","White","East Asian","outgroup",1,4,4.28571428571429,-0.285714285714286,-2.27061556329849,6
2767645408,22,"female","East Asian","East Asian","ingroup",-1,11,10.1428571428571,0.857142857142858,3.58652729384437,11
2770890793,27,"male","East Asian","East Asian","ingroup",-1,11,10.4285714285714,0.571428571428571,3.87224157955865,6
2774452699,22,"female","East Asian","East Asian","ingroup",-1,2,4,-2,-2.55632984901278,10
2774685364,29,"male","East Asian","East Asian","ingroup",-1,6,6,0,-0.556329849012775,6
2776183410,32,"female","South Asian","East Asian","outgroup",1,7,6.71428571428571,0.285714285714286,0.157955865272939,7
2776528094,30,"female","White","East Asian","outgroup",1,11,9.71428571428571,1.28571428571429,3.15795586527294,11
2780454529,22,"female","East Asian","East Asian","ingroup",-1,6,5.42857142857143,0.571428571428571,-1.12775842044135,6
2783222778,25,"male","East Asian","East Asian","ingroup",-1,9,7.28571428571429,1.71428571428571,0.72938443670151,10
2783223556,22,"female","Arabic","East Asian","outgroup",1,2,5.85714285714286,-3.85714285714286,-0.699186991869919,6
2783494839,31,"female","White","East Asian","outgroup",1,6,8.14285714285714,-2.14285714285714,1.58652729384437,6
2783508311,29,"female","White","East Asian","outgroup",1,10,9.42857142857143,0.571428571428571,2.87224157955865,10
2806517618,26,"female","East Asian","East Asian","ingroup",-1,11,8.42857142857143,2.57142857142857,1.87224157955865,9
2810467717,19,"female","White","East Asian","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,7
2813821869,25,"female","White","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2820106638,23,"female","White","East Asian","outgroup",1,10,9.28571428571429,0.714285714285714,2.72938443670151,9
2820215505,27,"male","East Asian","East Asian","ingroup",-1,8,5.85714285714286,2.14285714285714,-0.699186991869919,8
2820237396,22,"male","White","East Asian","outgroup",1,11,9.14285714285714,1.85714285714286,2.58652729384437,11
2820308927,19,"male","East Asian","East Asian","ingroup",-1,5,5.28571428571429,-0.285714285714286,-1.27061556329849,6
2820322632,20,"female","White","East Asian","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2829746692,18,"female","Latino","East Asian","outgroup",1,11,9.28571428571429,1.71428571428571,2.72938443670151,9
2829884015,28,"female","South Asian","East Asian","outgroup",1,10,9.57142857142857,0.428571428571429,3.0150987224158,11
2829923613,28,"male","White","East Asian","outgroup",1,8,7.71428571428571,0.285714285714286,1.15795586527294,8
2831938786,18,"female","East Asian","East Asian","ingroup",-1,5,5.14285714285714,-0.142857142857143,-1.41347270615563,7
2831967037,30,"female","South Asian","East Asian","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,10
2834509170,23,"male","White","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2835669664,21,"male","South Asian","East Asian","outgroup",1,4,6.28571428571429,-2.28571428571429,-0.27061556329849,7
2837310026,21,"male","White","East Asian","outgroup",1,8,8.14285714285714,-0.142857142857142,1.58652729384437,6
2868058813,18,"female","South Asian","East Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2868060213,19,"male","East Asian","East Asian","ingroup",-1,6,5.28571428571429,0.714285714285714,-1.27061556329849,11
2868060602,18,"female","South Asian","East Asian","outgroup",1,7,6.42857142857143,0.571428571428571,-0.127758420441347,9
2868063873,18,"female","South Asian","East Asian","outgroup",1,10,7.57142857142857,2.42857142857143,1.0150987224158,11
2868064299,22,"male","White","East Asian","outgroup",1,5,5.14285714285714,-0.142857142857143,-1.41347270615563,7
2868080637,18,"female","East Asian","East Asian","ingroup",-1,6,6.42857142857143,-0.428571428571429,-0.127758420441347,9
2868081235,18,"female","East Asian","East Asian","ingroup",-1,1,1.85714285714286,-0.857142857142857,-4.69918699186992,6
2868086753,18,"female","South Asian","East Asian","outgroup",1,11,10.2857142857143,0.714285714285714,3.72938443670151,11
2868096075,18,"female","South Asian","East Asian","outgroup",1,1,3.57142857142857,-2.57142857142857,-2.9849012775842,2
