County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
CHESTER,CROSSPOINTE LLC,LIONVILLE BEVERAGE,19341-1248,US,15**8077,Retail,02/28/2023,"75 E UWCHLAN AVE STE 132
EXTON, PA 19341-1248
(40.057757, -75.656161)"
PHILADELPHIA,FENG INC,FENG INC,19143-3127,US,51**5164,Retail,02/28/2023,"5740 BALTIMORE AVE
PHILADELPHIA, PA 19143-3127
(39.946043, -75.239322)"
PHILADELPHIA,WAWA INC.,WAWA,19123,US,51**3134,OTP Retail,02/28/2022,"300 SPRING GARDEN ST & BROAD ST
PHILADELPHIA, PA 19123"
CARBON,VAPOR BROTHERS INCORPORATED,HI DEF VAPE,18235,US,13**2238,OTP Retail,02/28/2023,"1241 BLACKESLEE BLVD
LEHIGHTON, PA 18235"
UNKNOWN/OUT OF STATE,WAWA PROCUREMENT INC,WAWA PROCUREMENT INC,08069-2956,US,00**0109,CSA/OTP Wholesale,02/28/2022,"742 COURSES LANDING RD
CARNEYS POINT, NJ 08069-2956
(39.686947, -75.436238)"
LEBANON,SPEEDWAY LLC,SPEEDWAY # 06757,17038,US,38**0073,Cig/OTP Retail,02/28/2022,"1 LICKDALE RD
JONESTOWN, PA 17038
(40.451662, -76.511715)"
PHILADELPHIA,LIUS TORRESDALE INC,LIU S TORRESDALE INC,19124-1625,US,51**4934,Retail,02/28/2023,"5500 TORRESDALE AVE
PHILADELPHIA, PA 19124-1625
(40.014735, -75.064916)"
ALLEGHENY,SJ RETAIL SERVICES LLC,TIGER MART,15122,US,02**5455,OTP Retail,02/28/2023,"5700 HOMEVILLE ROAD
WEST MIFFLIN, PA 15122
(40.36658, -79.871349)"
BERKS,FELIX PEREZ,LA ALTAGRACIA GROCERY,19602,US,06**9277,Retail,02/28/2023,"1100 CHESTNUT ST
READING, PA 19602
(40.332015, -75.916142)"
WESTMORELAND,"SIROFCHUCK VENDING, LLC",YUKON SLOVENIAN CLUB,15698,US,65**8017,Vending,02/28/2023,"HILL ST
YUKON, PA 15698"
WESTMORELAND,GEORGETTE CORBIN,EAZERS RESTAURANT & DELI,15068,US,65**0524,Cig/OTP Retail,02/28/2023,"420 7TH STREET
NEW KENSINGTON, PA 15068
(40.562513, -79.764822)"
BERKS,RACEWAY MANAGEMENT COMPANY INC,ONVO TRAVEL PLAZA - BETHEL,19507,US,06**2188,Cig/OTP Retail,02/28/2023,"8602 LANCASTER AVE
BETHEL, PA 19507
(40.478011, -76.29547)"
PHILADELPHIA,L&L TORRESDALE INC,L&L TORRESDALE INC,19135,US,51**7219,Retail,02/28/2023,"7201 TORRESDALE AVE
PHILADELPHIA, PA 19135
(40.029424, -75.036523)"
ALLEGHENY,ALLEGHENY RIVER UNITED CORPORATION,VERONA SHELL,15147-1853,US,02**8521,Cig/OTP Retail,02/28/2023,"4901 ALLEGHENY RIVER BLVD
VERONA, PA 15147-1853
(40.485508, -79.856349)"
MERCER,SHEETZ INC,SHEETZ # 382,16148,US,70**7257,Cig/OTP Retail,02/28/2022,"1650 NORTH HERMITAGE ROAD
HERMITAGE, PA 16148
(41.256173, -80.452028)"
CAMBRIA,SHEETZ INC,SHEETZ INC 196,16630,US,70**7165,Cig/OTP Retail,02/28/2022,"7551 ADMIRAL PERRY HWY
CRESSON, PA 16630
(40.459413, -78.592409)"
PHILADELPHIA,WAWA INC.,WAWA INC #161,19103,US,70**2145,Cig/OTP Retail,02/28/2022,"21ST & HAMILTON STS
PHILA, PA 19103"
CHESTER,TOM DOORS AUTO SERVICES INC,TOM DOOR S EXXON SERVICE,19312-1047,US,15**6070,Retail,02/28/2023,"901 SWEDESFORD RD
BERWYN, PA 19312-1047
(40.064046, -75.459783)"
LUZERNE,K & S CONVENIENCE INC,K & S CONVENIENCE INC,18643-1737,US,40**2361,Cig/OTP Retail,02/28/2023,"835 EXETER AVE
EXETER, PA 18643-1737
(41.337615, -75.803345)"
CUMBERLAND,WEIS MARKETS INC,WEIS MARKETS INC #95,17013-2523,US,70**3085,Cig/OTP Retail,02/28/2023,"351 E HIGH ST
CARLISLE, PA 17013-2523
(40.200857, -77.181809)"
LUZERNE,SC OF PA INC,SMOKERS CHOICE,18701-2232,US,70**8007,Cig/OTP Retail,02/28/2023,"357 S MAIN ST
WILKES BARRE, PA 18701-2232
(41.239479, -75.893355)"
WESTMORELAND,7-ELEVEN INC,A PLUS #40161H,15601,US,65**5302,Cig/OTP Retail,02/28/2023,"5099 ROUTE 30
GREENSBURG, PA 15601
(40.301772, -79.49341)"
PHILADELPHIA,ZHONG YANG,HAPPY GARDEN,19121-2851,US,51**2535,Retail,02/28/2023,"1740 N 27TH ST
PHILADELPHIA, PA 19121-2851
(39.982532, -75.178599)"
LUZERNE,EDWARD REHOSKI,REHOSKIS MARKET,18642,US,40**4907,Retail,02/28/2023,"201 FOOTE AVENUE
DURYEA, PA 18642
(41.342444, -75.761836)"
BERKS,DENISSE BATISTA ROSARIO,1059 BUTTONWOOD ST READING PA 19604,19604,US,06**4487,Cig/OTP Retail,02/28/2023,"1059 BUTTONWOOD ST
READING, PA 19604
(40.341391, -75.916147)"
LACKAWANNA,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #24190,18510-1921,US,35**3888,Cig/OTP Retail,02/28/2022,"701 PRESCOTT AVE
SCRANTON, PA 18510-1921
(41.406973, -75.645518)"
WAYNE,HIGHHOUSE OIL OPERATIONS INC,HAMLIN EXPRESS MART,18427,US,70**4004,Cig/OTP Retail,02/28/2023,"466 HAMLIN HWY
HAMLIN, PA 18427
(41.404583, -75.415511)"
POTTER,UNITED REFINING CO OF PENNSYLVANIA,KWIK FILL M0407,16748,US,53**2601,Cig/OTP Retail,02/28/2023,"109 NORTH OSWAYO STREET
SHINGLEHOUSE, PA 16748
(41.962353, -78.198549)"
CENTRE,KHALA LLC,UNI MART #4166,16823-3202,US,14**3303,Cig/OTP Retail,02/28/2023,"106 W COLLEGE AVE
PLEASANT GAP, PA 16823-3202
(40.867708, -77.746918)"
WAYNE,SOHI ENTERPRISES LLC,SOHI ENTERPRISES LLC,18417,US,64**0949,Cig/OTP Retail,02/28/2023,"RR 191
EQUINUNK, PA 18417"
YORK,WEIS MARKETS INC,WEIS MARKETS 240,17331,US,67**9877,Cig/OTP Retail,02/28/2023,"1424 BALTIMORE STREET
HANOVER, PA 17331
(39.772359, -76.960399)"
LEHIGH,REDNERS MARKETS INC,REDNERS WAREHOUSE MARKET,18103-4702,US,70**1033,Cig/OTP Retail,02/28/2023,"2323 LEHIGH ST
ALLENTOWN, PA 18103-4702
(40.569884, -75.482041)"
PHILADELPHIA,4931 LIU INC,4931 LIU INC,19144,US,51**8920,Retail,02/28/2023,"4931-33 WAYNE AVENUE
PHILADELPHIA, PA 19144
(40.025025, -75.166999)"
FAYETTE,SCOTTDALE MUSIC LLC,BRIDGEPORT SPORTSMAN CLUB,15666,US,26**2248,Vending,02/28/2023,"265 HAMMONDVILLE ST
MT PLEASANT, PA 15666
(40.128445, -79.532917)"
INDIANA,UNITED REFINING CO OF PENNSYLVANIA,UNITED REFINING CO OF PENNSYLVANIA,15748,US,70**5212,Cig/OTP Retail,02/28/2023,"S48 KWIK FILL
HOMER CITY, PA 15748"
TIOGA,UNITED REFINING CO OF PENNSYLVANIA,KWIK FILL M0417,16912,US,59**2611,Cig/OTP Retail,02/28/2023,"210 MAIN STREET
BLOSSBURG, PA 16912
(41.678889, -77.06494)"
PHILADELPHIA,WEN LIU,HAPPY HOUSE,19133,US,51**8285,Retail,02/28/2023,"700 W ALLEGHENY AVENUE
PHILADELPHIA, PA 19133
(40.000223, -75.142277)"
BERKS,REDNERS MARKETS INC,REDNERS QUICK SHOPPE,19522-8910,US,70**1008,Cig/OTP Retail,02/28/2023,"3401 PRICETOWN RD
FLEETWOOD, PA 19522-8910
(40.411554, -75.846223)"
MONTGOMERY,ELLIOTS VENDING CO INC,MOUNTVILLE INN,17554-1627,US,46**3444,Vending,02/28/2022,"61 E MAIN ST STE 3
MOUNTVILLE, PA 17554-1627
(40.039195, -76.428788)"
PHILADELPHIA,J N DISTRIBUTOR INC,J N DISTRIBUTOR INCORPORATED,19136-3408,US,51**7683,Retail,02/28/2023,"7910 STATE RD UNIT 2
PHILADELPHIA, PA 19136-3408
(40.029955, -75.024105)"
NORTHUMBERLAND,MATRUSHREE LLC,QUICK SHOP  5,17857,US,49**9291,Cig/OTP Retail,02/28/2023,"500 POINT TOWNSHIP DR
NORTHUMBERLAND, PA 17857
(40.906002, -76.772398)"
ALLEGHENY,EXXON SUPER MARKET LLC,EXXON SUPER MARKET LLC,15237,US,02**4703,Cig/OTP Retail,02/28/2023,"2200 BABCOCK BLVD
PITTSBURGH, PA 15237
(40.511195, -79.994833)"
MCKEAN,UNITED REFINING CO OF PENNSYLVANIA,KWIK FILL M 131,16701-3979,US,70**5187,Cig/OTP Retail,02/28/2023,"713 SOUTH AVE
BRADFORD, PA 16701-3979
(41.922916, -78.651325)"
WESTMORELAND,JOSEPH PETERS,THE HUT,15145,US,65**7908,Vending,02/28/2023,"1111 JAMES STREET
TURTLE CREEK, PA 15145
(40.417422, -79.814183)"
ALLEGHENY,GLS MINIMART INC,GLS MINIMART INC,15236,US,02**7635,Retail,02/28/2023,"104 CLAIRTON BOULEVARD
PITTSBURGH, PA 15236
(40.338956, -79.960214)"
SCHUYLKILL,PUFF CIGARETTE DISCOUNT STORES INC,PUFF DISCOUNT CIGARETTE INC,17976-1777,US,70**3013,Cig/OTP Retail,02/28/2023,"12 N MAIN ST
SHENANDOAH, PA 17976-1777
(40.820829, -76.201323)"
BERKS,ALEXANDER HERNANDEZ VINAS,RAFA  AND ALVIN DELI GROCERY,19604,US,06**5802,OTP Retail,02/28/2022,"1000 NORTH 10TH STREET
READING, PA 19604
(40.350376, -75.917716)"
ALLEGHENY,SHEETZ INC,SHEETZ #123,15044,US,70**7117,Cig/OTP Retail,02/28/2022,"5300 RTE 8
GIBSONIA, PA 15044
(40.614553, -79.94718)"
CLARION,JOHN ZANOT,SPORTSMENS PARADISE,16233,US,16**0807,Vending,02/28/2023,"RT 66
LEEPER, PA 16233"
MONTGOMERY,KTM II SUPERMARKETS LLC,SHOPRITE OF HATFIELD,19440-2852,US,46**3133,Cig/OTP Retail,02/28/2023,"170 FORTY FOOT RD
HATFIELD, PA 19440-2852
(40.265956, -75.316447)"
PHILADELPHIA,7517 CHUNG INC,7517 CHUNG INC,19111-3014,US,51**0474,Retail,02/28/2023,"7517 OXFORD AVE
PHILADELPHIA, PA 19111-3014
(40.066403, -75.083865)"
LUZERNE,PITTSTON CANDY INCORPORATED,PITTSTON CANDY INC,18640-2505,US,40**5632,OTP Retail,02/28/2023,"197 BROAD ST
PITTSTON, PA 18640-2505
(41.319451, -75.783748)"
PHILADELPHIA,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #03825,19147-2822,US,70**8595,Cig/OTP Retail,02/28/2022,"801 S 9TH ST
PHILADELPHIA, PA 19147-2822
(39.939463, -75.157739)"
MONTGOMERY,NARAYAN HARI INC,NARAYAN HARI INC,19446,US,46**7376,OTP Retail,02/28/2023,"549 DOYLESTOWN ROAD
LANSDALE, PA 19446
(40.265492, -75.228698)"
SCHUYLKILL,REDNERS MARKETS INC,REDNERS WAREHOUSE MARKET,17938-9018,US,70**1060,Cig/OTP Retail,02/28/2023,"22 FOREST DR UNIT 5
HEGINS, PA 17938-9018
(40.650206, -76.516487)"
LEBANON,LICKDALE GENERAL STORE INC,LICKDALE GENERAL STORE INC,17038,US,38**1757,Cig/OTP Retail,02/28/2023,"11 LICKDALE ROAD
JONESTOWN, PA 17038
(40.452368, -76.508947)"
ALLEGHENY,PETES BEER INC,PETES BEER INC,15210-2279,US,02**9275,Retail,02/28/2023,"401 BROWNSVILLE RD
PITTSBURGH, PA 15210-2279
(40.413233, -79.988867)"
PHILADELPHIA,DOLLAR & DISCOUNT INC,DOLLAR & DISCOUNT INC,19124-1924,US,51**2860,Retail,02/28/2023,"5243 FRANKFORD AVE
PHILADELPHIA, PA 19124-1924
(40.023104, -75.077082)"
BERKS,JOHN DISTRIBUTORS INC,JOHN DISTRIBUTORS INC,19512,US,06**7617,Retail,02/28/2023,"51 E 2ND ST
BOYERTOWN, PA 19512
(40.330457, -75.639336)"
PHILADELPHIA,JI YU CHEN,NEW CHINA,19132,US,51**5825,OTP Retail,02/28/2023,"2867 NORTH 22ND STREET
PHILADELPHIA, PA 19132
(39.998605, -75.166909)"
PHILADELPHIA,ANTHONY MATOZZO,TONYS FOOD MARKET,19148-4413,US,51**8883,Retail,02/28/2023,"2655 S JESSUP ST
PHILADELPHIA, PA 19148-4413
(39.916366, -75.16659)"
WARREN,DZMR INC,DZMR INC DBA ROOZ BREWS,15632-9468,US,62**2676,Retail,02/28/2023,"SUITE ONE
EXPORT, PA 15632-9468"
WARREN,UNITED REFINING CO OF PENNSYLVANIA,KWIK FILL S0991,16365-3217,US,70**5245,Cig/OTP Retail,02/28/2023,"2016 PENNA AVE E
WARREN, PA 16365-3217
(41.832585, -79.126033)"
MONTGOMERY,YAMUNAJI ENTERPRISES INC,NORRISTOWN GROCERY,19401,US,46**8689,OTP Retail,02/28/2023,"1505 POWELL ST
NORRISTOWN, PA 19401
(40.125815, -75.333496)"
PERRY,NEWPORT BEVERAGE BEER & SODA INC,NEWPORT BEVERAGE BEER & SODA INC,17074-8736,US,50**5368,Cig/OTP Retail,02/28/2023,"14 NEWPORT PL
NEWPORT, PA 17074-8736
(40.493502, -77.113131)"
UNKNOWN/OUT OF STATE,M & J WHOLESALE INC,M &  J WHOLESALE INC,08075,US,00**1696,Cig/OTP Wholesaler,02/28/2022,"1801 UNDERWOOD BLVD
DELRAN, NJ 08075
(40.021416, -74.960968)"
BUCKS,MEGAWHOLESALE INC,MEGAWHOLESALE INC,19021,US,09**0980,CSA/OTP Wholesale,02/28/2023,"1135 CEDAR AVENUE
BRISTAL TOWNSHIP, PA 19021
(40.081662, -74.901441)"
WASHINGTON,LINDA PIATT,NOVELTY SHOPPE,15345,US,63**5422,Retail,02/28/2023,"1750A MAIN STREET
MARIANNA, PA 15345
(40.022217, -80.092773)"
PIKE,SC OF PA INC,SMOKERS CHOICE,18337,US,70**8009,Cig/OTP Retail,02/28/2023,"102 MILFORD LANDING DRIVE
MILFORD, PA 18337
(41.351683, -74.730044)"
PHILADELPHIA,PANTS CORPORATION,PANTS CORPORATION,19124,US,51**9918,Cig/OTP Retail,02/28/2023,"5250 TORRESDALE AVE
PHILADELPHIA, PA 19124
(40.013699, -75.068082)"
WASHINGTON,BELFIORE AMUSEMENT CO,JIMMY GS,15317,US,63**7797,Vending,02/28/2023,"341 NORTH CENTRAL AVE
CANONSBURG, PA 15317
(40.263496, -80.18786)"
CLINTON,WEIS MARKETS INC,WEIS MARKETS INC #22,17745,US,70**3018,Cig/OTP Retail,02/28/2023,"313-337 W BALD EAGLE ST
LOCK HAVEN, PA 17745
(41.133538, -77.452987)"
PHILADELPHIA,CHANG GUO,DO DO RESTAURANT,19134,US,51**3175,Retail,02/28/2023,"3403 KENSINGTON AVE
PHILADELPHIA, PA 19134
(39.999153, -75.108601)"
LEBANON,FUNCK BROTHERS ENTERPRISES INC,FUNCKS MINI MART,17003-8424,US,38**8816,Cig/OTP Retail,02/28/2023,"1805 N. STATE RT. 934
ANNVILLE, PA 17003-8424
(40.421328, -76.576955)"
BLAIR,BALD EAGLE FUEL & TIRE INC,SNAPPYS,16686-7833,US,07**9856,Cig/OTP Retail,02/28/2023,"7060 TYRONE PIKE
TYRONE, PA 16686-7833
(40.724505, -78.186694)"
WESTMORELAND,JOSEPH PETERS,HEMPFIELD LEGION,15625,US,65**7908,Vending,02/28/2023,"BOX
DARRAGH, PA 15625"
BUCKS,LOCAL VAPORIUM,THE LOCAL VAPOR,18902,US,09**4291,OTP Retail,02/28/2023,"812 N EASTON RD UNIT 7-2
DOYLESTOWN, PA 18902
(40.332786, -75.129389)"
ALLEGHENY,BUTTERMILK HOLLOW SUPER DOLLAR INC,BUTTERMILK SHOP N SAVE,15122,US,02**3202,Cig/OTP Retail,02/28/2023,"4647 BUTTERMILK HOLLOW RD
WEST MIFFLIN, PA 15122
(40.360754, -79.907688)"
CLARION,JOHN ZANOT,ZANOT VENDING,16248,US,16**0807,Vending,02/28/2023,"258 ACME ST
RIMERSBURG, PA 16248
(41.035941, -79.50169)"
WASHINGTON,JAGANI INC,COLONIAL BEER DISTRIBUTOR,15057-1423,US,63**0678,Cig/OTP Retail,02/28/2023,"305 W BARR ST
MC DONALD, PA 15057-1423
(40.367098, -80.236974)"
LEBANON,THOMAS BARTAL,ELKS LODGE,17602,US,38**3484,Vending,02/28/2023,"219 NORTH DUKE STREET
LANCASTER, PA 17602
(40.041876, -76.304345)"
PHILADELPHIA,SHREE KHODIYAR BEVERAGES INC,FROSTEES BEVERAGES,19136,US,51**0369,Retail,02/28/2023,"8425 A FRANKFORD AVENUE
PHILADELPHIA, PA 19136
(40.043798, -75.019003)"
PHILADELPHIA,JIAN LIN,CHINA HOUSE,19134,US,51**8239,Retail,02/28/2023,"3102 G ST
PHILA, PA 19134
(39.995299, -75.115766)"
LANCASTER,WEIS MARKETS INC,WEIS MARKETS # 138 GAS STATION,17601-1280,US,70**3156,Cig/OTP Retail,02/28/2023,"1400 STONY BATTERY RD
LANCASTER, PA 17601-1280
(40.064455, -76.410116)"
LACKAWANNA,BORO BEVERAGE LLC,BORO BEVERAGE LLC,18444,US,35**0323,Cig/OTP Retail,02/28/2023,"149 MARKET STREET
MOSCOW, PA 18444
(41.338402, -75.51684)"
UNKNOWN/OUT OF STATE,LIQUID LABS LLC,LIQUID LABS,08701,US,99**0247,OTP Manufacturer,02/28/2023,"644 CROSS ST
LAKEWOOD, NJ 08701
(40.069137, -74.242044)"
PHILADELPHIA,C & S DELI INC,C & S DELI INC,19131-4427,US,51**1874,Retail,02/28/2023,"1346 N 52ND ST
PHILADELPHIA, PA 19131-4427
(39.97417, -75.226345)"
LEHIGH,BRUCE BLOSE,BLOSE S MARKET,18066,US,39**9210,Cig/OTP Retail,02/28/2023,"7070 RTE 309
NEW TRIPOLI, PA 18066
(40.689702, -75.747375)"
WESTMORELAND,7-ELEVEN INC,A PLUS #40158H,15650,US,65**5312,Cig/OTP Retail,02/28/2023,"3963 RT 30
LATROBE, PA 15650
(40.284812, -79.390643)"
WESTMORELAND,"SUNRISE DISTRIBUTION, INC.",SUNRISE BEVERAGE,15642,US,65**8511,Cig/OTP Retail,02/28/2023,"TROPIANO LANE, ROUTE 130
IRWIN, PA 15642"
LUZERNE,GOBRANDS INC,WILKES BARRE,18702,US,40**0642,Cig/OTP Retail,02/28/2023,"302 N EMPIRE CT
WILKES BARRE, PA 18702
(41.238026, -75.866609)"
DELAWARE,MING YONG HE & FENG JIANG,@ CUTE FAMILY STORE,19018-1304,US,23**5601,Cig/OTP Retail,02/28/2023,"428 N SPRINGFIELD RD
CLIFTON HEIGHTS, PA 19018-1304
(39.930527, -75.305657)"
CHESTER,ECKERD CORPORATION,RITE AID 11119,19087-2525,US,70**8049,Cig/OTP Retail,02/28/2022,"644 W LANCASTER AVE
WAYNE, PA 19087-2525
(40.045894, -75.40486)"
PHILADELPHIA,WAWA INC.,WAWA FOOD MARKET # 8047,19115,US,70**2316,Cig/OTP Retail,02/28/2022,"10901 BUSTLETON AVE
PHILADELPHIA, PA 19115
(40.111493, -75.024104)"
FRANKLIN,PUFF N SNUFF INC,PUFF-N-SNUFF 11,17201-4816,US,28**5053,Cig/OTP Retail,02/28/2023,"939 WAYNE AVE
CHAMBERSBURG, PA 17201-4816
(39.91516, -77.654103)"
ALLEGHENY,LAMPERTS FOOD MARKET INC,LAMPERT S DELI EXPRESS,15132-7619,US,02**8614,OTP Retail,02/28/2023,"2010 EDEN PARK BLVD
MCKEESPORT, PA 15132-7619
(40.342722, -79.828842)"
BERKS,WEIS MARKETS INC,WEIS MARKETS # 175,19609-2259,US,70**3169,Cig/OTP Retail,02/28/2023,"1112 W WYOMISSING BLVD
WEST LAWN, PA 19609-2259
(40.314727, -75.992993)"
CUMBERLAND,RIAR STORES LLC,RIAR STORES LLC,17025,US,21**3453,Retail,02/28/2023,"1098 S 2ND STREET
W FAIRVIEW, PA 17025
(40.273407, -76.915635)"
ALLEGHENY,RJJAM LLC,RJJAM LLC,15214,US,02**7460,OTP Retail,02/28/2023,"4061 PERRYSVILLE AVE
PITTSBURGH, PA 15214
(40.492412, -80.021511)"
PHILADELPHIA,"NEW MAC BEVERAGE, INC.","NEW MAC BEVERAGE, INC.",19139,US,51**9899,Retail,02/28/2023,"6120 VINE STREET
PHILADELPHIA, PA 19139
(39.966925, -75.242564)"
COLUMBIA,WEIS MARKETS INC,WEIS MARKETS # 192 GAS STATION,17815-2360,US,70**3164,Cig/OTP Retail,02/28/2023,"725 COLUMBIA BLVD
BLOOMSBURG, PA 17815-2360
(41.002674, -76.443562)"
BERKS,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #02591,19607-2769,US,70**8402,Cig/OTP Retail,02/28/2022,"670 PHILADELPHIA AVE
READING, PA 19607-2769
(40.298114, -75.948321)"
LYCOMING,PUFF CIGARETTE DISCOUNT STORES INC,PUFF DISCOUNT CIGARETTE INC,17702-7142,US,70**3001,Cig/OTP Retail,02/28/2023,"GUNDLACH, F
S WILLIAMSPORT, PA 17702-7142"
NORTHAMPTON,WEIS MARKETS INC,WEIS MARKETS # 168 GAS STATION,18040-7647,US,70**3168,Cig/OTP Retail,02/28/2023,"3825 SULLIVAN TRL
EASTON, PA 18040-7647
(40.744495, -75.241801)"
PHILADELPHIA,GUOXEONG ZHENG,CHINESE RESTAURANT,19131,US,51**7400,Retail,02/28/2023,"4800 WESTMINSTER AVE
PHILADELPHIA, PA 19131
(39.968962, -75.217166)"
ELK,J&L MARKET & GARAGE INC,"J&L MARKET & GARAGE, INC.",15857,US,24**0999,Cig/OTP Retail,02/28/2023,"1581 BUCKTAIL ROAD
SAINT MARYS, PA 15857
(41.443223, -78.503095)"
BUCKS,RAMAN FUEL INC,RAMAN FUEL INC,19007,US,09**4269,Cig/OTP Retail,02/28/2022,"231 BRISTOL PIKE
BRISTOL, PA 19007
(40.100572, -74.867257)"
ALLEGHENY,RITE AID OF PENNSYLVANIA LLC,RITE AID #01925,15045-1652,US,70**8348,Cig/OTP Retail,02/28/2022,"210 9TH STREET
GLASSPORT, PA 15045-1652
(40.321055, -79.892061)"
WASHINGTON,BELFIORE AMUSEMENT CO,OUR GANG,15345,US,63**7797,Vending,02/28/2023,"1754 MAIN STREET BOX 481
MARIANNA, PA 15345
(40.022314, -80.09262)"
ALLEGHENY,LAMPERTS FOOD MARKET INC,LAMPERT S DELI EXPRESS,15132-7619,US,02**5448,Retail,02/28/2023,"2010 EDEN PARK BLVD
MCKEESPORT, PA 15132-7619
(40.342722, -79.828842)"
DAUPHIN,TOWNSHIP OF LONDONDERRY,SUNSET GOLF CO,17057,US,22**2976,Retail,02/28/2023,"2601 SUNSET DRIVE
MIDDLETOWN, PA 17057
(40.171585, -76.717697)"
BUTLER,UNITED REFINING CO OF PENNSYLVANIA,KWIK FILL S10,16063-1052,US,70**5200,Cig/OTP Retail,02/28/2023,"631 W NEW CASTLE ST
ZELIENOPLE, PA 16063-1052
(40.794727, -80.146405)"
WASHINGTON,BELFIORE AMUSEMENT CO,AMERICAN LEGION,15342-1547,US,63**7797,Vending,02/28/2023,"48 WESTERN AVE
HOUSTON, PA 15342-1547
(40.249141, -80.212233)"
DAUPHIN,WEIS MARKETS INC,WEIS MARKETS INC #127,17112-9532,US,70**3110,Cig/OTP Retail,02/28/2023,"4300 LINGLESTOWN RD
HARRISBURG, PA 17112-9532
(40.33618, -76.824515)"
PHILADELPHIA,FORTUNE DELI INC,FORTUNE DELI INC,19142-2418,US,51**2550,Cig/OTP Retail,02/28/2023,"6165 WOODLAND AVE
PHILADELPHIA, PA 19142-2418
(39.928079, -75.230782)"
UNKNOWN/OUT OF STATE,BCBDOO LLC,BCBDOO COLORADO,80023,US,99**8394,OTP Wholesale,02/28/2023,"2205 W 136TH AVE SUITE 106-906
BROOMFIELD, CO 80023
(39.943199, -105.01299)"
PHILADELPHIA,SHAN LIN,DOUBLE TREE MARKET,19149,US,51**7846,Cig/OTP Retail,02/28/2023,"3500-02 COTTMAN AVENUE
PHILADELPHIA, PA 19149
(40.037672, -75.042424)"
UNION,WEIS MARKETS INC,WEIS MARKETS INC #197,17844-9326,US,70**3063,Cig/OTP Retail,02/28/2023,"65 MEADOW GREEN DR
MIFFLINBURG, PA 17844-9326
(40.924542, -77.031311)"
PHILADELPHIA,AI LIU,YANG KITCHEN,19134-4122,US,51**8315,Retail,02/28/2023,"2265 00 E ANN ST
PHILADELPHIA, PA 19134-4122
(39.987102, -75.112433)"
LUZERNE,"LAFLIN BEER DEPOT, LLC",LAFLIN BEER DEPOT LLC,18702,US,40**9858,Cig/OTP Retail,02/28/2022,"1600 STATE ROUTE 315
LAFLIN, PA 18702
(41.28205, -75.791217)"
CARBON,DUNBAR BEVERAGE INC,DUNBAR BEVERAGE INC,18235,US,13**0301,Cig/OTP Retail,02/28/2023,"202 MAIDEN LANE
LEHIGHTON, PA 18235
(40.83446, -75.705879)"
ALLEGHENY,AIRPORT MANAGEMENT SERVICES LLC,HUDSON NEWS KIOSK #421,15231,US,02**9538,Cig/OTP Retail,02/28/2023,"PITTSBURGH INTL AIRPORT
PITTSBURGH, PA 15231"
CUMBERLAND,RIAR STORES LLC,RIAR STORES LLC,17025,US,21**3703,OTP Retail,02/28/2023,"1098 S 2ND STREET
WEST FAIRVIEW, PA 17025
(40.273407, -76.915635)"
FAYETTE,SCOTTDALE MUSIC LLC,UNITED CLUB,15689,US,26**2248,Vending,02/28/2023,"RT 981
UNITED, PA 15689"
FAYETTE,SCOTTDALE MUSIC LLC,HIDEOUT,15666,US,26**2248,Vending,02/28/2023,"1828 STATE ROUTE 982
MT. PLEASANT, PA 15666
(40.150917, -79.479999)"
WESTMORELAND,"SIROFCHUCK VENDING, LLC",DT SLOW CLUB,15089,US,65**8017,Vending,02/28/2023,"HILLTOP
WEST NEWTON, PA 15089"
PHILADELPHIA,CHUN HU,RIDGE KITCHEN RESTAURANT,19121,US,51**7048,Retail,02/28/2023,"3132 RIDGE AVE
PHILADELPHIA, PA 19121
(39.989839, -75.1843)"
SCHUYLKILL,REDNERS MARKETS INC,REDNERS WAREHOUSE MARKET,17972-9757,US,70**1031,Cig/OTP Retail,02/28/2023,"191 MANHEIM RD
SCHUYKL HAVEN, PA 17972-9757
(40.643212, -76.160512)"
LEHIGH,REDNERS MARKETS INC,REDNERS MARKETS INC,18052-4535,US,70**1052,Cig/OTP Retail,02/28/2023,"2180 MACARTHUR RD UNIT 2
WHITEHALL, PA 18052-4535
(40.637724, -75.488607)"
CLARION,JOHN ZANOT,WASHINGTON HOUSE,16326,US,16**0807,Vending,02/28/2023,"19298 ROUTE 208
FRYSBURG, PA 16326
(41.353531, -79.437915)"
ALLEGHENY,PITA LAND INC,PITALAND INC,15226-2004,US,02**7371,OTP Retail,02/28/2023,"620 BROOKLINE BLVD
PITTSBURGH, PA 15226-2004
(40.395104, -80.02184)"
WESTMORELAND,"SIROFCHUCK VENDING, LLC",SHEREES,15083,US,65**8017,Vending,02/28/2023,"2ND AVE
SUTERSVILLE, PA 15083"
MONROE,WEIS MARKETS INC,WEIS MARKETS #201,18360-1207,US,70**3166,Cig/OTP Retail,02/28/2023,"933 N 9TH ST
STROUDSBURG, PA 18360-1207
(40.989802, -75.215272)"
